사건일련번호,장소일련번호,촬영장소명,작품명,제작연도,영화작품코드,장면설명,등장인물,출처,출처 웹페이지주소(URL),시도,시군구,지번주소,도로명주소,위도,경도
K13305-A-002,SU-P-2402,영등포시장기계공구상가,남영동1985,2012,K13305,,,KMDb,,서울특별시,영등포구,서울특별시 영등포구 영등포동2가 167-1,서울특별시 영등포구 영중로14길 48,37.5192329,126.9104328
K13305-A-005,GG-P-1113,용인경찰체력단련장(구 용인경찰대학교),남영동1985,2012,K13305,,,KMDb,,경기도,용인시,경기도 용인시 기흥구 언남동 88,경기도 용인시 기흥구 언남로 74,37.2985542,127.1325999
K13305-A-006,CN-P-0139,신두리해수욕장,남영동1985,2012,K13305,,,KMDb,,충청남도,태안군,충청남도 태안군 원북면 신두리 1414-18,,36.8399889,126.1892461
K13305-A-008,SU-P-0735,도봉구청,남영동1985,2012,K13305,,,KMDb,,서울특별시,도봉구,서울특별시 도봉구 방학동 720,서울특별시 도봉구 마들로 656,37.6686442,127.0470947
K13309-A-001,CB-P-0059,서부시장,48 미터,2012,K13309,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/13309,충청북도,제천시,충청북도 제천시 서부동 399,충청북도 제천시 의병대로 46,37.1373415,128.2058565
K13309-A-002,GG-P-0136,경기도 부천시 계수동,48 미터,2012,K13309,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/13309,경기도,부천시,경기도 부천시 계수동,,37.4639292,126.8096388
K13309-A-004,CB-P-0129,제천 영상미디어센터봄,48 미터,2012,K13309,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/13309,충청북도,제천시,충청북도 제천시 청전동 110,충청북도 제천시 의림대로 242,37.1492732,128.2156265
K13348-A-001,GB-P-0065,국립공원공단 경주국립공원사무소,청출어람,2012,K13348,,,KMDb,,경상북도,경주시,경상북도 경주시 신평동 235-6,경상북도 경주시 천북남로 12,35.8440536,129.2890528
K13367-A-002,IC-P-0315,인천광역시 서구보건소,베를린,2012,K13367,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/13367,인천광역시,서구,인천광역시 서구 심곡동 246-1,인천광역시 서구 탁옥로 39,37.5444483,126.6739238
K13369-A-002,SU-P-1289,사직동그가게,누구의 딸도 아닌 해원,2012,K13369,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/13369,서울특별시,종로구,서울특별시 종로구 사직동 1-1,서울특별시 종로구 사직로9길 18,37.5765981,126.968195
K13369-A-003,GG-P-0208,경기영상위원회,누구의 딸도 아닌 해원,2012,K13369,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/13369,경기도,부천시,경기도 부천시 춘의동 202,경기도 부천시 부천로198번길 18 춘의테크노파크 2차 202동 9층,37.5015052,126.7879251
K13369-A-005,SU-P-1791,서울특별시 종로구 사직동,누구의 딸도 아닌 해원,2012,K13369,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/13369,서울특별시,종로구,서울특별시 종로구 사직동,,37.5761637,126.9688063
K13369-A-007,SU-P-1638,서울특별시교육청종로도서관,누구의 딸도 아닌 해원,2012,K13369,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/13369,서울특별시,종로구,서울특별시 종로구 사직동 1-28,서울특별시 종로구 사직로9길 15-14,37.5765736,126.9674482
K13369-A-008,GG-P-0132,경기도남한산성세계유산센터(구 경기문화재단 남한산성 문화관광사업단),누구의 딸도 아닌 해원,2012,K13369,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/13369,경기도,광주시,경기도 광주시 남한산성면 산성리 158-1,경기도 광주시 남한산성면 남한산성로 731,37.4767053,127.1883758
K13369-A-009,SU-P-2565,원창식당,누구의 딸도 아닌 해원,2012,K13369,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/13369,서울특별시,종로구,서울특별시 종로구 필운동 120 1층,서울특별시 종로구 사직로9가길 7 1층,37.5766404,126.9689076
K13379-A-002,SU-P-0071,GS25 방배이수점(구 마이헤어샵 이수역점),세계일주,2012,K13379,,,KMDb,,서울특별시,서초구,서울특별시 서초구 방배동 3001-1,서울특별시 서초구 동작대로 108,37.4859433,126.9826162
K13379-A-003,SU-P-2597,유디치과의원 은평점,세계일주,2012,K13379,,,KMDb,,서울특별시,은평구,서울특별시 은평구 불광동 484-77,서울특별시 은평구 통일로 874 연신빌딩 6층,37.6210774,126.9203438
K13379-A-004,GG-P-0436,대공원역 4호선,세계일주,2012,K13379,,,KMDb,,경기도,과천시,경기도 과천시 과천동 727-1,경기도 과천시 대공원대로 지하 50,37.4357335,127.0055343
K13379-A-006,GG-P-0783,서울랜드,세계일주,2012,K13379,,,KMDb,,경기도,과천시,경기도 과천시 막계동 108,,37.43387,127.0186777
K13379-A-007,SU-P-2717,잠수교,세계일주,2012,K13379,,,KMDb,,서울특별시,서초구,서울특별시 서초구 반포동 649,,37.5125473,126.9969034
K13379-A-009,SU-P-1607,서울특별시 강남구 세곡동,세계일주,2012,K13379,,,KMDb,,서울특별시,강남구,서울특별시 강남구 세곡동,,37.4692712,127.1073203
K13379-A-010,SU-P-1123,반포쇼핑타운 5동,세계일주,2012,K13379,,,KMDb,,서울특별시,서초구,서울특별시 서초구 잠원동 69-7,서울특별시 서초구 신반포로 195,37.5067635,127.0055428
K13379-A-012,GG-P-1501,한광샤인빌리지,세계일주,2012,K13379,,,KMDb,,경기도,의왕시,경기도 의왕시 오전동 17-8,경기도 의왕시 모락로 104,37.3668443,126.9673376
K13380-A-001,SU-P-1166,버들골이야기 상수점,남쪽으로 튀어,2012,K13380,,,KMDb,,서울특별시,마포구,서울특별시 마포구 상수동 324-8,서울특별시 마포구 독막로 84,37.5475742,126.9226271
K13380-A-002,GG-P-1629,희망대초등학교,남쪽으로 튀어,2012,K13380,,,KMDb,,경기도,성남시,경기도 성남시 수정구 신흥2동 1232 희망대초등학교,경기도 성남시 수정구 공원로370번길 29 희망대초등학교,37.4466816,127.1486474
K13380-A-003,GG-P-0741,산본역4호선,남쪽으로 튀어,2012,K13380,,,KMDb,,경기도,군포시,경기도 군포시 산본동 1231,경기도 군포시 번영로 504 산본쇼핑센터,37.3580156,126.9330186
K13380-A-004,GG-P-0441,대명항대명포구,남쪽으로 튀어,2012,K13380,,,KMDb,,경기도,김포시,경기도 김포시 대곶면 대명리 551-5,경기도 김포시 대곶면 대명항1로 109,37.6392103,126.5420918
K13380-A-005,SU-P-1935,세곡동주민센터,남쪽으로 튀어,2012,K13380,,,KMDb,,서울특별시,강남구,서울특별시 강남구 율현동 278-1,서울특별시 강남구 밤고개로 286,37.4690445,127.1069387
K13380-A-006,GB-P-0156,송백,남쪽으로 튀어,2012,K13380,,,KMDb,,경상북도,경주시,경상북도 경주시 강동면 왕신리 산52,경상북도 경주시 강동면 강동산단로1길 67,35.9617471,129.3066824
K13380-A-007,SU-P-2031,수서경찰서,남쪽으로 튀어,2012,K13380,,,KMDb,,서울특별시,강남구,서울특별시 강남구 개포동 14,서울특별시 강남구 개포로 617,37.4936486,127.0771417
K13380-A-008,SU-P-1947,세븐일레븐 서교2호점,남쪽으로 튀어,2012,K13380,,,KMDb,,서울특별시,마포구,서울특별시 마포구 서교동 401-10,서울특별시 마포구 독막로7길 16 남주빌딩,37.5485137,126.9189469
K13380-A-009,SU-P-2636,응암3파출소,남쪽으로 튀어,2012,K13380,,,KMDb,,서울특별시,은평구,서울특별시 은평구 응암2동 576-43,서울특별시 은평구 응암로 208,37.5905249,126.9175356
K13380-A-010,JN-P-0220,여서도,남쪽으로 튀어,2012,K13380,,,KMDb,,전라남도,완도군,전라남도 완도군 청산면 여서리 여서도,,33.976554,126.9179906
K13380-A-012,JN-P-0077,대모도,남쪽으로 튀어,2012,K13380,,,KMDb,,전라남도,완도군,전라남도 완도군 청산면 모도리 대모도,,34.1951025,126.7607165
K13380-A-013,SU-P-1472,서울마포경찰서,남쪽으로 튀어,2012,K13380,,,KMDb,,서울특별시,마포구,서울특별시 마포구 아현동 618-1,서울특별시 마포구 마포대로 183,37.5507419,126.954258
K13380-A-014,GG-P-0940,싱싱마트,남쪽으로 튀어,2012,K13380,,,KMDb,,경기도,김포시,경기도 김포시 월곶면 군하리 38-2,경기도 김포시 월곶면 군하로 232,37.7143624,126.5568273
K13380-A-015,GG-P-1406,킨텍스,남쪽으로 튀어,2012,K13380,,,KMDb,,경기도,고양시,경기도 고양시 일산서구 대화동 2600,경기도 고양시 일산서구 킨텍스로 217-60,37.668897,126.7457512
K13380-A-016,GG-P-0365,김포대곶우체국,남쪽으로 튀어,2012,K13380,,,KMDb,,경기도,김포시,경기도 김포시 대곶면 율생리 521-1,경기도 김포시 대곶면 율생중앙로 7,37.6490068,126.5829772
K13380-A-017,JN-P-0377,청산도,남쪽으로 튀어,2012,K13380,,,KMDb,,전라남도,완도군,전라남도 완도군 청산면 부흥리 청산도,전라남도 완도군 청산면 청산로 7,34.1826031,126.8866215
K13393-A-002,SU-P-0963,마포시장(구 공덕동 경찰서 세트장),분노의 윤리학,2012,K13393,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/13393,서울특별시,마포구,서울특별시 마포구 공덕동 256-30,서울특별시 마포구 만리재로 23,37.5448273,126.9538201
K13393-A-004,SU-P-1168,버티고개역 6호선,분노의 윤리학,2012,K13393,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/13393,서울특별시,중구,서울특별시 중구 신당동 366-454,서울특별시 중구 다산로 지하 38,37.5481883,127.0070637
K13393-A-006,GG-P-1633,힐사이드모텔,분노의 윤리학,2012,K13393,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/13393,경기도,남양주시,경기도 남양주시 와부읍 도곡리 1040-6,경기도 남양주시 와부읍 덕소로 252,37.5787462,127.2240079
K13393-A-007,GG-P-0571,마석역 경춘선,분노의 윤리학,2012,K13393,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/13393,경기도,남양주시,경기도 남양주시 화도읍 마석우리 222-2,경기도 남양주시 화도읍 마석중앙로 107,37.6529171,127.3090151
K13398-A-001,GG-P-1428,팀맥스복싱체육관(구 파주 팀맥스),전설의 주먹,2012,K13398,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/13398,경기도,파주시,경기도 파주시 금촌동 988-4 6층,경기도 파주시 금빛로 24-17 월드프라자 6층,37.7519925,126.7676348
